Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name,Host_Age,host_body_product,host_body_temp,Host_Diet,host_family_relationship,host_growth_cond,host_last_meal,host_life_stage,host_sex,host_taxid,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,perturbation,Platform,ReleaseDate,samp_store_temp,sample_acc,Sample Name,SRA Study,BIOME,collectiondate,env_package,feature,host_common_name,investigation_type,label,material,project_name,samp_mat_process,samp_size,samp_store_dur,specific_host,sub_species,chem_administration,collection_date,env_biome,env_feature,env_material,host
SRR1174581,AMPLICON,544,PRJNA237795,SAMN02645058,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474770,Ames Iowa,44 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_4_feces,SINGLE,PCR,METAGENOMIC,15,33,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560633,190_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174583,AMPLICON,548,PRJNA237795,SAMN02645060,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474772,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_7_feces,SINGLE,PCR,METAGENOMIC,10,22,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560635,190_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174577,AMPLICON,572,PRJNA237795,SAMN02645054,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474766,Ames Iowa,54 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_14_feces,SINGLE,PCR,METAGENOMIC,21,48,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560629,190_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174579,AMPLICON,562,PRJNA237795,SAMN02645056,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474768,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_21_feces,SINGLE,PCR,METAGENOMIC,14,33,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560631,190_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174584,AMPLICON,555,PRJNA237795,SAMN02645061,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474773,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_WD2_feces,SINGLE,PCR,METAGENOMIC,12,28,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560636,190_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174586,AMPLICON,559,PRJNA237795,SAMN02645063,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474775,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_WD4_feces,SINGLE,PCR,METAGENOMIC,11,24,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560638,190_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174585,AMPLICON,565,PRJNA237795,SAMN02645062,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474774,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_wd21_feces,SINGLE,PCR,METAGENOMIC,8,18,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560637,190_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174587,AMPLICON,556,PRJNA237795,SAMN02645064,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474776,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,190_wd42_feces,SINGLE,PCR,METAGENOMIC,8,18,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560639,190_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,190,,,,,,,
SRR1174594,AMPLICON,551,PRJNA237795,SAMN02645071,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474783,Ames Iowa,35 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_5_feces,SINGLE,PCR,METAGENOMIC,11,24,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560646,191_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,56 grams feces,28 to 6 months,191,domesticus,,,,,,
SRR1174588,AMPLICON,547,PRJNA237795,SAMN02645065,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474777,Ames Iowa,41 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_1_feces,SINGLE,PCR,METAGENOMIC,8,19,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560640,191_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,191,,,,,,,
SRR1174590,AMPLICON,558,PRJNA237795,SAMN02645067,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474779,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_2_feces,SINGLE,PCR,METAGENOMIC,13,30,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560642,191_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,20 grams feces,1 to 6 months,191,domesticus,,,,,,
SRR1174592,AMPLICON,553,PRJNA237795,SAMN02645069,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474781,Ames Iowa,43 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_3_feces,SINGLE,PCR,METAGENOMIC,10,24,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560644,191_3.sff,SRP038757,swine intestinal tract,6/7/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,32 grams feces,4 to 6 months,191,domesticus,,,,,,
SRR1174593,AMPLICON,551,PRJNA237795,SAMN02645070,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474782,Ames Iowa,44 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_4_feces,SINGLE,PCR,METAGENOMIC,15,34,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560645,191_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,44 grams feces,16 to 6 months,191,domesticus,,,,,,
SRR1174595,AMPLICON,563,PRJNA237795,SAMN02645072,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474784,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_7_feces,SINGLE,PCR,METAGENOMIC,11,26,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560647,191_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,68 grams feces,40 to 6 months,191,domesticus,,,,,,
SRR1174589,AMPLICON,547,PRJNA237795,SAMN02645066,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474778,Ames Iowa,54 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_14_feces,SINGLE,PCR,METAGENOMIC,22,50,gut metagenome,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560641,191_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,1 grams feces,1 to 6 months,191,,,,,,,
SRR1174591,AMPLICON,546,PRJNA237795,SAMN02645068,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474780,Ames Iowa,61 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_21_feces,SINGLE,PCR,METAGENOMIC,10,22,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560643,191_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,92 grams feces,64 to 6 months,191,domesticus,,,,,,
SRR1174596,AMPLICON,548,PRJNA237795,SAMN02645073,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474785,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_WD2_feces,SINGLE,PCR,METAGENOMIC,8,18,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560648,191_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,104 grams feces,76 to 6 months,191,domesticus,,,,,,
SRR1174598,AMPLICON,568,PRJNA237795,SAMN02645075,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474787,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_WD4_feces,SINGLE,PCR,METAGENOMIC,17,38,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560650,191_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,128 grams feces,100 to 6 months,191,domesticus,,,,,,
SRR1174597,AMPLICON,542,PRJNA237795,SAMN02645074,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474786,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_wd21_feces,SINGLE,PCR,METAGENOMIC,11,25,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560649,191_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,116 grams feces,88 to 6 months,191,domesticus,,,,,,
SRR1174599,AMPLICON,548,PRJNA237795,SAMN02645076,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474788,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,191_wd42_feces,SINGLE,PCR,METAGENOMIC,9,20,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560651,191_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,139 grams feces,111 to 6 months,191,domesticus,,,,,,
SRR1174606,AMPLICON,548,PRJNA237795,SAMN02645083,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474795,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_5_feces,SINGLE,PCR,METAGENOMIC,8,19,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560658,192_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,50 grams feces,22 to 6 months,192,domesticus,,,,,,
SRR1174600,AMPLICON,545,PRJNA237795,SAMN02645077,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474789,Ames Iowa,41 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_1_feces,SINGLE,PCR,METAGENOMIC,6,13,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560652,192_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,3 grams feces,1 to 6 months,192,domesticus,,,,,,
SRR1174602,AMPLICON,556,PRJNA237795,SAMN02645079,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474791,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_2_feces,SINGLE,PCR,METAGENOMIC,10,24,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560654,192_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,14 grams feces,1 to 6 months,192,domesticus,,,,,,
SRR1174604,AMPLICON,548,PRJNA237795,SAMN02645081,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474793,Ames Iowa,43 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_3_feces,SINGLE,PCR,METAGENOMIC,6,15,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560656,192_3.sff,SRP038757,swine intestinal tract,6/7/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,26 grams feces,1 to 6 months,192,domesticus,,,,,,
SRR1174605,AMPLICON,550,PRJNA237795,SAMN02645082,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474794,Ames Iowa,44 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_4_feces,SINGLE,PCR,METAGENOMIC,6,15,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560657,192_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,38 grams feces,10 to 6 months,192,domesticus,,,,,,
SRR1174607,AMPLICON,560,PRJNA237795,SAMN02645084,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474796,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_7_feces,SINGLE,PCR,METAGENOMIC,7,16,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560659,192_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,62 grams feces,34 to 6 months,192,domesticus,,,,,,
SRR1174601,AMPLICON,544,PRJNA237795,SAMN02645078,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474790,Ames Iowa,54 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_14_feces,SINGLE,PCR,METAGENOMIC,13,30,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560653,192_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,74 grams feces,46 to 6 months,192,domesticus,,,,,,
SRR1174603,AMPLICON,559,PRJNA237795,SAMN02645080,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474792,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_21_feces,SINGLE,PCR,METAGENOMIC,10,23,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560655,192_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,86 grams feces,58 to 6 months,192,domesticus,,,,,,
SRR1174608,AMPLICON,546,PRJNA237795,SAMN02645085,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474797,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_WD2_feces,SINGLE,PCR,METAGENOMIC,7,15,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560661,192_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,98 grams feces,70 to 6 months,192,domesticus,,,,,,
SRR1174610,AMPLICON,561,PRJNA237795,SAMN02645087,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474799,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_WD4_feces,SINGLE,PCR,METAGENOMIC,13,29,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560662,192_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,122 grams feces,94 to 6 months,192,domesticus,,,,,,
SRR1174609,AMPLICON,558,PRJNA237795,SAMN02645086,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474798,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_wd21_feces,SINGLE,PCR,METAGENOMIC,12,27,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560660,192_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,110 grams feces,82 to 6 months,192,domesticus,,,,,,
SRR1174611,AMPLICON,557,PRJNA237795,SAMN02645088,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474800,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,192_wd42_feces,SINGLE,PCR,METAGENOMIC,9,21,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560663,192_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,134 grams feces,106 to 6 months,192,domesticus,,,,,,
